timestamp_us,channel,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,fsr_heel_left,fsr_fore_left,fsr_heel_right,fsr_fore_right,gait_phase
170000,1,0.862162,0.506633,0.0,0.0,60.88,0.0,0.0,-44,-61,16495,122.611,0.086,0.347,2902,842,0,0,0
170000,2,0.96601,0.258505,0.0,0.0,29.963,0.0,0.0,-35,-68,16508,61.135,-0.314,-0.135,2902,842,0,0,0
170000,3,0.932576,0.360973,0.0,0.0,42.32,0.0,0.0,-103,253,16559,83.661,0.745,-0.828,2902,842,0,0,0
170000,4,0.986112,0.166083,0.0,0.0,19.12,0.0,0.0,19,-157,16376,38.999,-0.021,-0.457,2902,842,0,0,0
170000,5,0.991487,-0.130203,-0.0,-0.0,-14.963,-0.0,0.0,117,4,16448,-30.086,-1.499,-0.942,2902,842,0,0,0
175000,0,0.892546,0.450956,0.0,0.0,53.61,0.0,0.0,-136,48,16538,105.104,-2.381,-0.785,2967,957,0,0,0
175000,1,0.856546,0.516071,0.0,0.0,62.138,0.0,0.0,-49,7,16356,124.013,-0.479,-0.229,2967,957,0,0,0
175000,2,0.96593,0.258803,0.0,0.0,29.998,0.0,0.0,154,-8,16407,60.398,0.552,-0.615,2967,957,0,0,0
175000,3,0.935475,0.353392,0.0,0.0,41.39,0.0,0.0,41,-68,16288,84.438,0.614,1.193,2967,957,0,0,0
175000,4,0.987876,0.155244,0.0,0.0,17.862,0.0,0.0,37,-43,16366,34.687,-1.413,0.225,2967,957,0,0,0
175000,5,0.991447,-0.13051,-0.0,-0.0,-14.998,-0.0,0.0,-47,-8,16281,-31.066,-0.692,-1.225,2967,957,0,0,0
180000,0,0.888905,0.458091,0.0,0.0,54.528,0.0,0.0,-225,-19,16352,107.545,-0.269,1.329,3025,1074,0,0,0
180000,1,0.851028,0.52512,0.0,0.0,63.353,0.0,0.0,-176,91,16315,128.893,-0.262,-0.021,3025,1074,0,0,0
180000,2,0.965951,0.258725,0.0,0.0,29.989,0.0,0.0,8,-95,16375,59.213,0.21,0.739,3025,1074,0,0,0
180000,3,0.938276,0.345888,0.0,0.0,40.472,0.0,0.0,-239,-156,16584,78.663,2.487,-0.497,3025,1074,0,0,0
180000,4,0.989466,0.144765,0.0,0.0,16.647,0.0,0.0,-110,0,16421,33.169,0.931,0.427,3025,1074,0,0,0
180000,5,0.991458,-0.13043,-0.0,-0.0,-14.989,-0.0,0.0,31,77,16367,-31.343,-1.44,-0.17,3025,1074,0,0,0
185000,0,0.885264,0.465089,0.0,0.0,55.432,0.0,0.0,-76,33,16378,112.331,-0.597,0.135,3075,1193,0,0,0
185000,1,0.84563,0.53377,0.0,0.0,64.521,0.0,0.0,77,31,16545,128.91,-1.113,-0.547,3075,1193,0,0,0
185000,2,0.966072,0.258273,0.0,0.0,29.935,0.0,0.0,37,136,16504,60.305,0.012,1.616,3075,1193,0,0,0
185000,3,0.940975,0.338475,0.0,0.0,39.568,0.0,0.0,-299,63,16373,77.485,0.548,-0.524,3075,1193,0,0,0
185000,4,0.990891,0.134669,0.0,0.0,15.479,0.0,0.0,-112,114,16402,31.765,1.226,0.861,3075,1193,0,0,0
185000,5,0.991519,-0.129965,-0.0,-0.0,-14.935,-0.0,0.0,-45,-224,16315,-29.271,0.106,-0.471,3075,1193,0,0,0
190000,0,0.881632,0.471937,0.0,0.0,56.32,0.0,0.0,-39,-150,16342,115.83,-0.177,0.545,3117,1311,0,0,0
190000,1,0.840374,0.542007,0.0,0.0,65.641,0.0,0.0,37,215,16219,132.264,0.655,-0.227,3117,1311,0,0,0
190000,2,0.966293,0.257445,0.0,0.0,29.837,0.0,0.0,36,-167,16256,63.337,0.016,0.284,3117,1311,0,0,0
190000,3,0.943571,0.331171,0.0,0.0,38.68,0.0,0.0,-121,4,16432,77.679,0.275,-1.088,3117,1311,0,0,0
190000,4,0.992159,0.12498,0.0,0.0,14.359,0.0,0.0,81,-106,16435,28.33,0.699,0.545,3117,1311,0,0,0
190000,5,0.991629,-0.129116,-0.0,-0.0,-14.837,-0.0,0.0,99,-124,16222,-28.925,-0.01,0.801,3117,1311,0,0,0
195000,0,0.87802,0.478623,0.0,0.0,57.191,0.0,0.0,-89,-1,16266,114.059,-0.358,0.309,3150,1428,0,0,0
195000,1,0.835281,0.549823,0.0,0.0,66.71,0.0,0.0,-73,-113,16454,135.81,0.107,-1.002,3150,1428,0,0,0
195000,2,0.966612,0.256244,0.0,0.0,29.695,0.0,0.0,48,-9,16351,60.891,0.584,-0.865,3150,1428,0,0,0
195000,3,0.94606,0.323991,0.0,0.0,37.809,0.0,0.0,-26,-84,16510,76.657,1.237,-0.011,3150,1428,0,0,0
195000,4,0.993282,0.115719,0.0,0.0,13.29,0.0,0.0,15,-86,16219,24.555,0.152,0.918,3150,1428,0,0,0
195000,5,0.991789,-0.127884,-0.0,-0.0,-14.695,-0.0,0.0,14,48,16425,-30.183,-0.927,-0.974,3150,1428,0,0,0
200000,0,0.874439,0.485135,0.0,0.0,58.043,0.0,0.0,-89,26,16531,115.126,-1.449,-0.151,3175,1544,0,0,0
200000,1,0.830373,0.557208,0.0,0.0,67.726,0.0,0.0,0,13,16563,133.459,1.684,0.609,3175,1544,0,0,0
200000,2,0.967027,0.254672,0.0,0.0,29.508,0.0,0.0,-3,-188,16325,60.301,-0.754,0.523,3175,1544,0,0,0
200000,3,0.948442,0.316951,0.0,0.0,36.957,0.0,0.0,-184,-53,16573,73.097,0.812,-0.285,3175,1544,0,0,0
200000,4,0.994269,0.106907,0.0,0.0,12.274,0.0,0.0,173,-43,16345,26.048,0.753,-0.715,3175,1544,0,0,0
200000,5,0.991996,-0.126271,-0.0,-0.0,-14.508,-0.0,0.0,-57,37,16420,-29.332,0.09,-0.872,3175,1544,0,0,0
205000,0,0.870899,0.491462,0.0,0.0,58.873,0.0,0.0,7,-224,16393,116.02,-0.549,-0.094,3191,1655,0,0,0
205000,1,0.82567,0.564154,0.0,0.0,68.687,0.0,0.0,-116,-158,16463,135.671,0.779,0.336,3191,1655,0,0,0
205000,2,0.967536,0.252731,0.0,0.0,29.278,0.0,0.0,-51,136,16435,58.773,0.363,0.892,3191,1655,0,0,0
205000,3,0.950715,0.310068,0.0,0.0,36.127,0.0,0.0,181,-184,16470,71.946,1.164,1.169,3191,1655,0,0,0
205000,4,0.995131,0.098564,0.0,0.0,11.313,0.0,0.0,17,-85,16615,19.938,-0.783,0.521,3191,1655,0,0,0
205000,5,0.992247,-0.12428,-0.0,-0.0,-14.278,-0.0,0.0,-85,4,16555,-30.429,0.52,0.676,3191,1655,0,0,0
210000,0,0.867411,0.497592,0.0,0.0,59.682,0.0,0.0,-102,62,16423,120.818,-0.581,0.291,3199,1763,0,0,0
210000,1,0.821192,0.570652,0.0,0.0,69.591,0.0,0.0,-112,62,16364,138.326,0.04,-1.333,3199,1763,0,0,0
210000,2,0.968136,0.250425,0.0,0.0,29.005,0.0,0.0,-4,1,16399,56.422,0.158,1.013,3199,1763,0,0,0
210000,3,0.952878,0.303355,0.0,0.0,35.318,0.0,0.0,153,-31,16309,74.106,-1.059,-2.69,3199,1763,0,0,0
210000,4,0.995878,0.090707,0.0,0.0,10.409,0.0,0.0,-37,-90,16368,19.795,0.04,1.598,3199,1763,0,0,0
210000,5,0.99254,-0.121916,-0.0,-0.0,-14.005,-0.0,0.0,-38,118,16284,-28.596,0.212,0.461,3199,1763,0,0,0
215000,0,0.863986,0.503515,0.0,0.0,60.466,0.0,0.0,-139,47,16354,119.008,0.235,-0.789,3198,1865,0,0,0
215000,1,0.816958,0.576698,0.0,0.0,70.437,0.0,0.0,23,-126,16323,139.292,-1.02,-0.534,3198,1865,0,0,0
215000,2,0.968822,0.247757,0.0,0.0,28.69,0.0,0.0,25,62,16510,59.704,-0.376,0.314,3198,1865,0,0,0
215000,3,0.954931,0.296828,0.0,0.0,34.534,0.0,0.0,-230,-31,16315,69.688,0.565,0.755,3198,1865,0,0,0
215000,4,0.99652,0.083354,0.0,0.0,9.563,0.0,0.0,49,298,16575,16.021,-0.866,-0.495,3198,1865,0,0,0
215000,5,0.992873,-0.119181,-0.0,-0.0,-13.69,-0.0,0.0,-117,-173,16550,-25.114,-1.713,0.862,3198,1865,0,0,0
220000,0,0.860635,0.509222,0.0,0.0,61.224,0.0,0.0,165,-77,16328,124.476,0.679,-0.674,3188,1960,0,0,0
220000,1,0.812985,0.582284,0.0,0.0,71.223,0.0,0.0,-28,-96,16415,140.579,-1.49,-0.847,3188,1960,0,0,0
220000,2,0.969591,0.244733,0.0,0.0,28.332,0.0,0.0,2,48,16339,56.304,-0.763,0.221,3188,1960,0,0,0
220000,3,0.956875,0.290501,0.0,0.0,33.776,0.0,0.0,114,35,16468,68.943,-1.605,-0.365,3188,1960,0,0,0
220000,4,0.997068,0.076521,0.0,0.0,8.777,0.0,0.0,179,-19,16287,17.063,-0.829,-0.381,3188,1960,0,0,0
220000,5,0.99324,-0.116082,-0.0,-0.0,-13.332,-0.0,0.0,-14,-29,16433,-28.789,-0.274,0.609,3188,1960,0,0,0
225000,0,0.857368,0.514704,0.0,0.0,61.955,0.0,0.0,-43,114,16361,123.415,-0.228,0.024,3169,2048,0,0,0
225000,1,0.809292,0.587407,0.0,0.0,71.946,0.0,0.0,-94,6,16341,145.168,0.563,-0.749,3169,2048,0,0,0
225000,2,0.970437,0.241356,0.0,0.0,27.933,0.0,0.0,-8,110,16285,56.448,-1.438,0.258,3169,2048,0,0,0
225000,3,0.958709,0.284389,0.0,0.0,33.045,0.0,0.0,148,-7,16264,67.553,-0.598,0.77,3169,2048,0,0,0
225000,4,0.997531,0.070223,0.0,0.0,8.054,0.0,0.0,-2,-76,16559,16.554,-0.067,-1.12,3169,2048,0,0,0
225000,5,0.993638,-0.112624,-0.0,-0.0,-12.933,-0.0,0.0,182,-138,16457,-27.12,0.5,0.047,3169,2048,0,0,0
230000,0,0.854196,0.519951,0.0,0.0,62.658,0.0,0.0,95,174,16419,124.649,0.792,0.011,3141,2128,0,0,0
230000,1,0.805893,0.592061,0.0,0.0,72.607,0.0,0.0,52,-164,16540,143.69,-1.089,-0.322,3141,2128,0,0,0
230000,2,0.971355,0.237634,0.0,0.0,27.494,0.0,0.0,-19,56,16257,50.729,-0.05,0.267,3141,2128,0,0,0
230000,3,0.960435,0.278506,0.0,0.0,32.342,0.0,0.0,156,16,16290,66.193,-1.846,-1.472,3141,2128,0,0,0
230000,4,0.997919,0.064474,0.0,0.0,7.393,0.0,0.0,-118,31,16442,16.221,1.083,0.969,3141,2128,0,0,0
230000,5,0.994062,-0.108814,-0.0,-0.0,-12.494,-0.0,0.0,104,79,16384,-25.205,0.315,0.811,3141,2128,0,0,0
235000,0,0.85113,0.524955,0.0,0.0,63.33,0.0,0.0,-84,-38,16335,125.36,-1.475,-0.069,3105,2198,0,0,0
235000,1,0.802804,0.596243,0.0,0.0,73.203,0.0,0.0,-61,-67,16198,145.073,-0.52,0.169,3105,2198,0,0,0
235000,2,0.972339,0.233572,0.0,0.0,27.015,0.0,0.0,-105,78,16241,52.988,0.948,0.441,3105,2198,0,0,0
235000,3,0.962053,0.272864,0.0,0.0,31.67,0.0,0.0,-151,-43,16349,65.726,0.149,0.502,3105,2198,0,0,0
235000,4,0.998241,0.059284,0.0,0.0,6.797,0.0,0.0,-89,-3,16453,13.221,0.001,0.124,3105,2198,0,0,0
235000,5,0.994508,-0.104658,-0.0,-0.0,-12.015,-0.0,0.0,-75,31,16333,-24.272,-1.915,0.328,3105,2198,0,0,0
240000,0,0.848179,0.52971,0.0,0.0,63.972,0.0,0.0,120,-80,16430,128.835,0.205,1.493,3061,2259,0,0,0
240000,1,0.800038,0.59995,0.0,0.0,73.733,0.0,0.0,72,36,16330,148.757,0.847,-0.343,3061,2259,0,0,0
240000,2,0.973385,0.229178,0.0,0.0,26.497,0.0,0.0,-71,200,16388,52.4,0.06,-0.862,3061,2259,0,0,0
240000,3,0.963564,0.267476,0.0,0.0,31.028,0.0,0.0,-42,-46,16280,59.927,-0.107,-1.064,3061,2259,0,0,0
240000,4,0.998505,0.054666,0.0,0.0,6.267,0.0,0.0,96,-57,16365,9.839,1.312,0.545,3061,2259,0,0,0
240000,5,0.994971,-0.100165,-0.0,-0.0,-11.497,-0.0,0.0,-32,174,16374,-23.06,2.693,0.866,3061,2259,0,0,0
245000,0,0.845354,0.534207,0.0,0.0,64.58,0.0,0.0,38,250,16374,130.269,0.09,0.121,3009,2309,0,0,0
245000,1,0.797606,0.603179,0.0,0.0,74.196,0.0,0.0,65,22,16324,147.608,-0.196,0.259,3009,2309,0,0,0
245000,2,0.974483,0.224459,0.0,0.0,25.942,0.0,0.0,-115,-67,16351,51.373,-0.769,-0.883,3009,2309,0,0,0
245000,3,0.964971,0.262355,0.0,0.0,30.42,0.0,0.0,-114,-23,16303,58.871,-0.096,-1.149,3009,2309,0,0,0
245000,4,0.998718,0.050629,0.0,0.0,5.804,0.0,0.0,-90,138,16534,12.481,-0.21,0.614,3009,2309,0,0,0
245000,5,0.995444,-0.095343,-0.0,-0.0,-10.942,-0.0,0.0,177,54,16424,-18.76,0.177,0.38,3009,2309,0,0,0
250000,0,0.842664,0.53844,0.0,0.0,65.155,0.0,0.0,112,38,16381,130.214,0.6,-0.06,2949,2349,0,0,0
250000,1,0.795519,0.605929,0.0,0.0,74.591,0.0,0.0,-90,59,16545,148.152,-0.124,0.614,2949,2349,0,0,0
250000,2,0.97563,0.219424,0.0,0.0,25.35,0.0,0.0,8,11,16345,48.191,0.25,-0.024,2949,2349,0,0,0
250000,3,0.966275,0.257512,0.0,0.0,29.845,0.0,0.0,132,136,16659,61.039,0.204,0.656,2949,2349,0,0,0
250000,4,0.998886,0.047182,0.0,0.0,5.409,0.0,0.0,-6,-122,16387,13.733,-0.415,0.628,2949,2349,0,0,0
250000,5,0.995923,-0.090202,-0.0,-0.0,-10.35,-0.0,0.0,58,-83,16394,-19.407,0.697,0.172,2949,2349,0,0,0
255000,0,0.840118,0.542404,0.0,0.0,65.695,0.0,0.0,-86,-32,16269,132.948,-0.168,-1.279,2882,2377,0,0,0
255000,1,0.793787,0.608196,0.0,0.0,74.918,0.0,0.0,-103,-68,16265,150.033,-1.776,1.206,2882,2377,0,0,0
255000,2,0.976816,0.214082,0.0,0.0,24.723,0.0,0.0,-160,-136,16340,51.227,-0.888,-0.799,2882,2377,0,0,0
255000,3,0.967478,0.252957,0.0,0.0,29.305,0.0,0.0,-83,62,16363,55.742,0.298,0.166,2882,2377,0,0,0
255000,4,0.999017,0.044331,0.0,0.0,5.082,0.0,0.0,-10,104,16378,12.186,-0.048,1.074,2882,2377,0,0,0
255000,5,0.996402,-0.084751,-0.0,-0.0,-9.723,-0.0,0.0,62,-71,16320,-19.776,-0.594,0.338,2882,2377,0,0,0
260000,0,0.837725,0.546092,0.0,0.0,66.199,0.0,0.0,-38,5,16341,133.173,-0.714,0.341,2807,2394,0,0,0
260000,1,0.792416,0.609981,0.0,0.0,75.176,0.0,0.0,89,-156,16489,152.278,-1.331,0.276,2807,2394,0,0,0
260000,2,0.978035,0.208442,0.0,0.0,24.062,0.0,0.0,107,-115,16488,45.861,1.286,0.24,2807,2394,0,0,0
260000,3,0.96858,0.248701,0.0,0.0,28.801,0.0,0.0,109,59,16289,55.336,-0.078,-0.048,2807,2394,0,0,0
260000,4,0.999114,0.042083,0.0,0.0,4.824,0.0,0.0,51,127,16436,11.146,0.356,0.878,2807,2394,0,0,0
260000,5,0.996875,-0.079,-0.0,-0.0,-9.062,-0.0,0.0,-37,17,16300,-18.601,-0.001,-0.568,2807,2394,0,0,0
265000,0,0.835494,0.5495,0.0,0.0,66.665,0.0,0.0,-65,45,16366,134.668,-1.112,-0.168,2726,2399,0,0,0
265000,1,0.791413,0.611282,0.0,0.0,75.364,0.0,0.0,92,-71,16264,149.252,0.445,1.148,2726,2399,0,0,0
265000,2,0.979279,0.202516,0.0,0.0,23.368,0.0,0.0,49,-66,16368,48.177,1.297,0.64,2726,2399,0,0,0
265000,3,0.969585,0.244754,0.0,0.0,28.335,0.0,0.0,-80,38,16292,56.72,0.319,1.573,2726,2399,0,0,0
265000,4,0.999182,0.040442,0.0,0.0,4.636,0.0,0.0,66,76,16443,10.855,-1.458,1.341,2726,2399,0,0,0
265000,5,0.997335,-0.072961,-0.0,-0.0,-8.368,-0.0,0.0,-115,-4,16319,-14.446,-1.383,-1.198,2726,2399,0,0,0
270000,0,0.833432,0.552622,0.0,0.0,67.094,0.0,0.0,12,49,16256,135.987,1.032,1.161,2639,2393,0,0,0
270000,1,0.790782,0.612097,0.0,0.0,75.483,0.0,0.0,-30,32,16256,151.127,-0.803,0.738,2639,2393,0,0,0
270000,2,0.980541,0.196312,0.0,0.0,22.643,0.0,0.0,-79,-31,16319,45.793,-0.378,-0.26,2639,2393,0,0,0
270000,3,0.970494,0.241124,0.0,0.0,27.906,0.0,0.0,-146,-70,16529,54.873,-1.035,-0.026,2639,2393,0,0,0
270000,4,0.999223,0.039411,0.0,0.0,4.517,0.0,0.0,179,-82,16471,9.736,-1.374,-0.389,2639,2393,0,0,0
270000,5,0.997777,-0.066646,-0.0,-0.0,-7.643,-0.0,0.0,109,-54,16422,-15.341,-1.191,-2.016,2639,2393,0,0,0
275000,0,0.831546,0.555455,0.0,0.0,67.484,0.0,0.0,-30,-8,16415,133.577,0.501,0.596,2546,2375,0,0,0
275000,1,0.790526,0.612428,0.0,0.0,75.531,0.0,0.0,-28,-131,16412,147.625,-0.201,0.059,2546,2375,0,0,0
275000,2,0.981814,0.189844,0.0,0.0,21.887,0.0,0.0,92,46,16410,42.732,-0.379,0.473,2546,2375,0,0,0
275000,3,0.971309,0.23782,0.0,0.0,27.516,0.0,0.0,114,-39,16322,55.487,-0.043,0.979,2546,2375,0,0,0
275000,4,0.999239,0.038994,0.0,0.0,4.469,0.0,0.0,127,1,16337,9.589,-0.185,1.426,2546,2375,0,0,0
275000,5,0.998194,-0.060068,-0.0,-0.0,-6.887,-0.0,0.0,-98,1,16213,-14.37,-0.182,-0.225,2546,2375,0,0,0
280000,0,0.829844,0.557995,0.0,0.0,67.835,0.0,0.0,-19,-90,16464,134.335,1.503,-0.232,2447,2345,0,0,0
280000,1,0.790647,0.612273,0.0,0.0,75.508,0.0,0.0,-207,185,16424,153.394,1.413,-0.243,2447,2345,0,0,0
280000,2,0.98309,0.183123,0.0,0.0,21.103,0.0,0.0,15,176,16335,40.949,0.672,0.828,2447,2345,0,0,0
280000,3,0.972032,0.234849,0.0,0.0,27.165,0.0,0.0,-29,29,16354,54.66,0.748,-0.646,2447,2345,0,0,0
280000,4,0.999232,0.03919,0.0,0.0,4.492,0.0,0.0,-19,-9,16480,7.969,1.385,-1.313,2447,2345,0,0,0
280000,5,0.998582,-0.053238,-0.0,-0.0,-6.103,-0.0,0.0,-32,109,16484,-12.834,-0.613,1.0,2447,2345,0,0,0
285000,0,0.828331,0.560239,0.0,0.0,68.145,0.0,0.0,-21,-116,16507,136.408,-0.489,-1.252,2344,2304,0,0,0
285000,1,0.791142,0.611632,0.0,0.0,75.415,0.0,0.0,73,-40,16371,149.813,-0.38,-1.478,2344,2304,0,0,0
285000,2,0.984361,0.176163,0.0,0.0,20.293,0.0,0.0,60,-90,16508,40.863,-0.36,-2.188,2344,2304,0,0,0
285000,3,0.972664,0.232217,0.0,0.0,26.855,0.0,0.0,17,-6,16395,51.696,-0.602,0.349,2344,2304,0,0,0
285000,4,0.9992,0.039999,0.0,0.0,4.585,0.0,0.0,172,77,16238,9.47,-0.029,-1.285,2344,2304,0,0,0
285000,5,0.998934,-0.046171,-0.0,-0.0,-5.293,-0.0,0.0,-31,162,16484,-11.374,-0.254,-0.271,2344,2304,0,0,0
290000,0,0.827012,0.562184,0.0,0.0,68.414,0.0,0.0,12,-29,16491,135.119,0.228,-0.694,2237,2252,0,0,0
290000,1,0.792011,0.610507,0.0,0.0,75.252,0.0,0.0,186,44,16344,151.018,0.589,0.156,2237,2252,0,0,0
290000,2,0.98562,0.168975,0.0,0.0,19.456,0.0,0.0,178,37,16371,38.498,1.054,0.793,2237,2252,0,0,0
290000,3,0.973207,0.229931,0.0,0.0,26.586,0.0,0.0,221,124,16494,51.937,0.808,-0.129,2237,2252,0,0,0
290000,4,0.999142,0.041419,0.0,0.0,4.748,0.0,0.0,-173,36,16425,11.492,0.05,1.264,2237,2252,0,0,0
290000,5,0.999244,-0.03888,-0.0,-0.0,-4.456,-0.0,0.0,-172,-16,16288,-6.605,-0.129,-0.922,2237,2252,0,0,0
295000,0,0.825893,0.563827,0.0,0.0,68.642,0.0,0.0,88,60,16191,138.18,0.246,0.009,2127,2190,0,0,0
295000,1,0.793249,0.608897,0.0,0.0,75.02,0.0,0.0,-153,-84,16369,148.574,0.265,-0.162,2127,2190,0,0,0
295000,2,0.98686,0.161575,0.0,0.0,18.597,0.0,0.0,-49,105,16475,39.074,-1.168,1.007,2127,2190,0,0,0
295000,3,0.973662,0.227996,0.0,0.0,26.358,0.0,0.0,55,0,16512,51.903,0.688,-0.594,2127,2190,0,0,0
295000,4,0.999056,0.043449,0.0,0.0,4.98,0.0,0.0,95,73,16392,7.039,-0.042,-0.184,2127,2190,0,0,0
295000,5,0.999507,-0.031381,-0.0,-0.0,-3.597,-0.0,0.0,254,-13,16370,-9.328,0.612,1.188,2127,2190,0,0,0
300000,0,0.824977,0.565167,0.0,0.0,68.828,0.0,0.0,-100,211,16466,138.395,1.691,-0.081,2014,2119,0,0,0
300000,1,0.794852,0.606804,0.0,0.0,74.717,0.0,0.0,-112,-82,16540,150.11,0.828,0.335,2014,2119,0,0,0
300000,2,0.988075,0.153976,0.0,0.0,17.715,0.0,0.0,-47,17,16228,36.51,-0.431,-0.161,2014,2119,0,0,0
300000,3,0.974031,0.226416,0.0,0.0,26.172,0.0,0.0,27,208,16506,53.108,1.492,-0.481,2014,2119,0,0,0
300000,4,0.998938,0.046082,0.0,0.0,5.283,0.0,0.0,-38,-201,16384,10.172,-1.021,-0.297,2014,2119,0,0,0
300000,5,0.999719,-0.023689,-0.0,-0.0,-2.715,-0.0,0.0,-273,86,16423,-5.781,0.217,-0.396,2014,2119,0,0,0
305000,0,0.824267,0.566201,0.0,0.0,68.971,0.0,0.0,-9,-98,16204,136.489,0.019,0.0,1898,2038,0,0,0
305000,1,0.796812,0.604228,0.0,0.0,74.347,0.0,0.0,-38,-181,16398,147.881,0.492,0.303,1898,2038,0,0,0
305000,2,0.989256,0.146193,0.0,0.0,16.813,0.0,0.0,126,-35,16493,34.168,-1.005,0.162,1898,2038,0,0,0
305000,3,0.974314,0.225194,0.0,0.0,26.029,0.0,0.0,39,-165,16353,51.139,-1.022,-0.766,1898,2038,0,0,0
305000,4,0.998783,0.049315,0.0,0.0,5.653,0.0,0.0,-30,-92,16464,10.838,2.094,-0.962,1898,2038,0,0,0
305000,5,0.999875,-0.015818,-0.0,-0.0,-1.813,-0.0,0.0,-120,76,16343,-3.359,0.296,-0.167,1898,2038,0,0,0
310000,0,0.823767,0.566929,0.0,0.0,69.073,0.0,0.0,113,-156,16538,136.882,-0.281,0.753,1781,1949,0,0,0
310000,1,0.79912,0.601172,0.0,0.0,73.908,0.0,0.0,68,37,16268,148.473,-1.436,-0.982,1781,1949,0,0,0
310000,2,0.990399,0.138242,0.0,0.0,15.892,0.0,0.0,-74,-24,16481,29.3,0.114,0.08,1781,1949,0,0,0
310000,3,0.974512,0.224333,0.0,0.0,25.927,0.0,0.0,-3,121,16526,51.336,1.157,-0.88,1781,1949,0,0,0
310000,4,0.998587,0.05314,0.0,0.0,6.092,0.0,0.0,-53,152,16277,13.416,0.11,-0.513,1781,1949,0,0,0
310000,5,0.99997,-0.007786,-0.0,-0.0,-0.892,-0.0,0.0,161,42,16508,-2.1,0.856,-0.235,1781,1949,0,0,0
315000,0,0.823478,0.567349,0.0,0.0,69.131,0.0,0.0,123,13,16415,136.308,-0.186,-0.302,1662,1853,0,0,0
315000,1,0.801767,0.597637,0.0,0.0,73.402,0.0,0.0,-129,151,16572,146.53,0.23,1.273,1662,1853,0,0,0
315000,2,0.991496,0.130138,0.0,0.0,14.955,0.0,0.0,183,-30,16360,30.432,1.385,-1.387,1662,1853,0,0,0
315000,3,0.974627,0.223836,0.0,0.0,25.869,0.0,0.0,-25,-94,16263,54.311,1.813,-0.635,1662,1853,0,0,0
315000,4,0.998343,0.057549,0.0,0.0,6.598,0.0,0.0,81,-39,16572,12.903,0.046,0.502,1662,1853,0,0,0
315000,5,1.0,0.000392,0.0,0.0,0.045,0.0,0.0,-75,129,16524,-0.407,-0.886,0.04,1662,1853,0,0,0
320000,0,0.8234,0.567461,0.0,0.0,69.147,0.0,0.0,-145,33,16349,138.428,0.041,-0.028,1544,1750,0,0,0
320000,1,0.804741,0.593626,0.0,0.0,72.83,0.0,0.0,-83,-72,16378,145.336,0.519,1.131,1544,1750,0,0,0
320000,2,0.992543,0.121897,0.0,0.0,14.003,0.0,0.0,95,-124,16416,28.915,-0.957,0.117,1544,1750,0,0,0
320000,3,0.974657,0.223703,0.0,0.0,25.853,0.0,0.0,-17,-90,16332,52.75,-0.62,1.768,1544,1750,0,0,0
320000,4,0.998043,0.062534,0.0,0.0,7.17,0.0,0.0,177,8,16426,15.828,-1.171,-0.145,1544,1750,0,0,0
320000,5,0.999962,0.008698,0.0,0.0,0.997,0.0,0.0,133,-20,16477,2.779,0.158,-0.101,1544,1750,0,0,0
325000,0,0.823535,0.567266,0.0,0.0,69.12,0.0,0.0,-62,181,16389,137.601,0.786,1.448,1425,1643,0,0,0
325000,1,0.808029,0.589142,0.0,0.0,72.192,0.0,0.0,-24,-98,16340,141.972,0.068,-0.83,1425,1643,0,0,0
325000,2,0.993534,0.113537,0.0,0.0,13.038,0.0,0.0,-221,-122,16267,25.759,-0.751,0.236,1425,1643,0,0,0
325000,3,0.974604,0.223935,0.0,0.0,25.88,0.0,0.0,27,-76,16328,51.379,-0.818,0.594,1425,1643,0,0,0
325000,4,0.99768,0.068082,0.0,0.0,7.808,0.0,0.0,13,-59,16339,12.908,-0.915,1.29,1425,1643,0,0,0
325000,5,0.999853,0.017117,0.0,0.0,1.962,0.0,0.0,-82,-224,16320,4.32,0.763,-0.096,1425,1643,0,0,0
330000,0,0.823882,0.566762,0.0,0.0,69.049,0.0,0.0,-20,-145,16332,135.706,0.094,0.697,1308,1530,0,0,0
330000,1,0.811618,0.584188,0.0,0.0,71.491,0.0,0.0,-48,-101,16363,143.296,0.477,-1.435,1308,1530,0,0,0
330000,2,0.994465,0.105073,0.0,0.0,12.063,0.0,0.0,52,92,16479,23.226,-0.241,0.053,1308,1530,0,0,0
330000,3,0.974467,0.22453,0.0,0.0,25.951,0.0,0.0,41,106,16196,53.255,-0.892,0.647,1308,1530,0,0,0
330000,4,0.997245,0.074184,0.0,0.0,8.509,0.0,0.0,37,132,16537,15.61,-0.28,-0.469,1308,1530,0,0,0
330000,5,0.999672,0.02563,0.0,0.0,2.937,0.0,0.0,223,-69,16336,7.491,1.176,1.129,1308,1530,0,0,0
335000,0,0.824439,0.565951,0.0,0.0,68.937,0.0,0.0,105,133,16349,136.989,-0.205,-1.903,1192,1415,0,0,0
335000,1,0.815492,0.578769,0.0,0.0,70.728,0.0,0.0,-102,-79,16399,140.236,0.269,-0.547,1192,1415,0,0,0
335000,2,0.995331,0.096523,0.0,0.0,11.078,0.0,0.0,-83,-110,16201,20.607,0.17,0.172,1192,1415,0,0,0
335000,3,0.974246,0.225489,0.0,0.0,26.063,0.0,0.0,-158,-63,16448,51.303,1.561,1.288,1192,1415,0,0,0
335000,4,0.996728,0.080825,0.0,0.0,9.272,0.0,0.0,-164,-58,16489,15.925,-0.92,-1.454,1192,1415,0,0,0
